product_id,time_id,customer_id,promotion_id,store_id,store_sales,store_cost,unit_sales
1515,1082,2051,710,21,3.30,1.22,3
718,1082,2051,710,21,6.96,3.41,3
722,1082,2051,710,21,11.32,3.62,4
1538,1082,2051,710,21,10.20,3.16,3
236,1082,2051,710,21,7.24,2.17,4
612,1082,2051,710,21,7.14,3.00,3
1263,1082,6714,710,21,1.66,0.78,2
1452,1082,6714,710,21,14.45,6.79,5
1290,1082,5627,710,21,9.63,4.33,3
227,1082,5627,710,21,5.94,2.67,3
1030,1082,5627,710,21,10.56,3.27,4
1104,1082,5627,710,21,9.80,4.21,4
29,1082,5627,710,21,3.56,1.50,2
1283,1082,5627,710,21,2.37,0.97,3
1427,1082,2802,710,21,6.54,2.62,2
1350,1082,2802,710,21,1.84,0.70,2
1533,1082,9243,710,21,5.00,2.15,2
326,1082,9243,710,21,7.41,3.63,3
370,1082,9243,710,21,3.68,1.55,4
653,1082,9243,710,21,11.12,4.56,4
1362,1082,9243,710,21,5.96,2.80,4
792,1082,9243,710,21,8.52,2.81,4
116,1082,9243,710,21,11.91,3.81,3
586,1082,9243,710,21,4.26,1.32,3
809,1082,1376,710,21,6.10,2.14,5
66,1082,1376,710,21,10.32,3.72,3
736,1082,1376,710,21,6.39,2.62,3
1113,1082,1376,710,21,2.68,1.29,4
1541,1082,1376,710,21,11.80,5.43,4
986,1082,1376,710,21,14.00,6.30,4
1359,1082,5081,710,21,2.48,0.82,2
1189,1082,5081,710,21,2.28,1.12,3
873,1082,5081,710,21,4.70,1.79,2
263,1082,5081,710,21,15.20,7.14,4
534,1082,5081,710,21,6.76,2.64,2
559,1082,320,710,21,11.34,4.99,3
868,1082,320,710,21,14.32,4.87,4
1384,1082,7685,710,21,7.71,2.39,3
1507,1082,7685,710,21,5.52,1.88,3
731,1082,1135,710,21,11.43,3.43,3
1081,1082,1135,710,21,8.73,3.75,3
32,1082,1135,710,21,11.44,4.12,4
475,1082,1135,710,21,5.22,2.14,2
1118,1082,1135,710,21,5.86,2.81,2
706,1082,7013,710,21,10.38,3.53,3
816,1082,7013,710,21,6.87,2.68,3
733,1082,7869,710,21,3.90,1.64,2
1149,1082,7869,710,21,2.64,1.29,3
1045,1082,7869,710,21,7.40,3.48,2
529,1082,7869,710,21,6.57,3.02,3
939,1082,1939,710,21,2.10,0.84,3
1261,1082,1939,710,21,2.40,0.94,4
1438,1082,1939,710,21,4.11,1.97,3
1321,1082,1939,710,21,4.98,1.89,2
113,1082,1939,710,21,4.58,1.79,2
622,1082,1939,710,21,1.62,0.68,2
1065,1082,1939,710,21,3.76,1.69,2
1357,1082,4317,710,21,5.42,1.84,2
814,1082,4317,710,21,6.92,2.28,4
470,1082,4317,710,21,8.70,2.87,3
1086,1082,4317,710,21,10.12,4.05,4
797,1082,4317,710,21,8.76,2.80,4
520,1082,4317,710,21,5.60,1.74,2
936,1082,4317,710,21,11.12,3.34,4
1071,1082,2156,710,21,10.56,3.80,4
501,1082,2156,710,21,4.35,2.00,3
1383,1082,2156,710,21,10.36,4.25,4
235,1082,9717,710,21,14.20,6.25,4
1038,1082,9717,710,21,3.70,1.63,5
601,1082,9717,710,21,10.65,4.90,5
1083,1082,9717,710,21,2.50,0.95,5
1194,1082,9717,710,21,8.43,3.12,3
925,1082,7939,710,21,3.04,1.22,4
503,1082,7939,710,21,5.58,2.40,3
626,1082,7939,710,21,2.58,0.98,2
237,1082,683,710,21,8.04,3.14,3
280,1082,683,710,21,5.43,2.61,3
563,1082,683,710,21,6.72,2.96,4
859,1082,683,710,21,3.93,1.65,3
703,1082,683,710,21,11.88,3.56,4
27,1082,683,710,21,7.95,3.18,3
1359,1082,7663,710,21,4.96,1.54,4
417,1082,7663,710,21,10.88,4.68,4
1272,1082,7663,710,21,12.40,4.46,5
1409,1082,7663,710,21,2.65,0.93,5
267,1082,7663,710,21,2.49,1.00,3
577,1082,7663,710,21,10.48,4.93,4
1205,1082,7663,710,21,7.80,3.04,3
325,1082,3371,710,21,4.53,1.45,3
382,1082,3371,710,21,3.24,1.36,2
1357,1082,3371,710,21,8.13,3.58,3
402,1082,3371,710,21,2.26,0.75,2
565,1082,3371,710,21,2.70,1.13,3
3,1082,3949,710,21,2.49,0.92,3
619,1082,3949,710,21,6.75,2.16,3
1474,1082,3949,710,21,8.60,4.13,4
53,1082,3949,710,21,7.22,2.31,2
469,1082,3949,710,21,2.58,1.06,2
365,1082,3949,710,21,11.88,4.28,3
1407,1082,3949,710,21,2.52,0.81,4
253,1082,3949,710,21,3.56,1.25,4
1398,1082,7476,710,21,9.45,3.31,3
1082,1082,7476,710,21,3.82,1.45,2
472,1082,7476,710,21,1.64,0.67,2
329,1082,7476,710,21,6.96,2.58,4
346,1082,7476,710,21,6.36,3.12,3
296,1082,7476,710,21,1.00,0.32,2
574,1082,8326,710,21,5.34,1.66,2
830,1082,8326,710,21,4.90,2.11,2
1207,1082,8326,710,21,7.56,3.18,4
491,1082,8326,710,21,7.02,2.95,2
1080,1082,8326,710,21,6.57,3.15,3
458,1082,8326,710,21,4.50,1.80,3
1180,1082,8326,710,21,11.70,4.56,3
497,1082,5551,710,21,5.61,2.02,3
744,1082,5551,710,21,7.82,3.05,2
295,1082,5551,710,21,12.48,5.99,4
478,1082,7409,710,21,5.82,1.98,2
1094,1082,7409,710,21,11.31,3.73,3
805,1082,7409,710,21,5.76,1.90,2
528,1082,7409,710,21,2.88,1.12,3
944,1082,7409,710,21,3.52,1.09,4
89,1082,1406,710,21,4.77,2.34,3
1530,1082,1406,710,21,3.81,1.87,3
322,1082,1406,710,21,11.92,4.89,4
418,1082,1406,710,21,9.48,3.22,3
861,1082,1406,710,21,7.35,2.43,3
1503,1082,1406,710,21,11.76,4.47,4
1547,1082,1406,710,21,4.76,2.14,2
272,1082,1406,710,21,11.73,4.46,3
1456,1082,1219,710,21,5.49,1.87,3
526,1082,1219,710,21,4.50,2.12,2
929,1082,1219,710,21,2.12,1.00,4
547,1082,1219,710,21,6.93,2.29,3
137,1082,1219,710,21,11.10,4.33,3
952,1082,1219,710,21,8.73,2.79,3
34,1082,5482,710,21,3.38,1.52,2
90,1082,5482,710,21,3.08,1.54,4
1066,1082,5482,710,21,11.56,4.16,4
111,1082,5482,710,21,13.92,6.68,4
427,1082,6361,710,21,6.42,1.99,3
883,1082,6361,710,21,8.70,3.13,3
660,1082,6361,710,21,8.40,3.78,3
184,1082,6361,710,21,10.20,4.18,3
1199,1082,6361,710,21,10.24,4.40,4
1270,1082,6361,710,21,8.07,3.71,3
327,1082,6361,710,21,1.20,0.42,2
32,1082,6779,710,21,8.58,3.35,3
76,1082,6779,710,21,6.76,3.11,4
359,1082,6779,710,21,5.28,2.32,4
1068,1082,6779,710,21,6.33,2.72,3
912,1082,6779,710,21,10.52,4.63,4
236,1082,6779,710,21,5.43,1.95,3
292,1082,6779,710,21,5.43,2.66,3
373,1082,4936,710,21,11.04,4.75,4
915,1082,8191,710,21,11.48,3.79,4
200,1082,8191,710,21,13.25,4.24,5
789,1082,8191,710,21,7.24,2.75,2
999,1082,2708,710,21,8.13,3.58,3
1508,1082,2708,710,21,10.62,3.82,3
1537,1082,2708,710,21,8.19,2.54,3
622,1082,2708,710,21,4.05,1.26,5
1180,1082,3919,710,21,11.70,4.33,3
531,1082,3919,710,21,1.20,0.38,2
1333,1082,3919,710,21,1.86,0.89,2
897,1082,3919,710,21,1.08,0.33,2
1379,1082,3919,710,21,5.76,2.25,3
990,1082,2114,710,21,9.36,2.90,3
1512,1082,2114,710,21,2.16,1.02,4
1090,1082,2114,710,21,6.45,2.71,3
1213,1082,2114,710,21,11.72,4.57,4
431,1082,2114,710,21,2.88,1.35,3
75,1082,2114,710,21,2.04,0.75,3
1556,1082,2114,710,21,5.30,1.75,2
1373,1082,2114,710,21,10.80,5.29,3
522,1082,6361,710,21,4.89,2.00,3
605,1082,6361,710,21,7.08,2.41,3
355,1082,6361,710,21,3.24,1.59,4
1112,1082,57,710,21,14.32,4.87,4
370,1082,57,710,21,1.84,0.85,2
1039,1082,57,710,21,3.24,1.26,4
1002,1082,57,710,21,5.52,2.43,2
286,1082,57,710,21,4.26,1.28,3
1289,1082,57,710,21,3.63,1.56,3
253,1082,57,710,21,4.45,1.60,5
1389,1082,57,710,21,5.26,2.16,2
413,1082,9596,710,21,4.50,1.85,2
1322,1082,9596,710,21,9.60,3.26,3
617,1082,2156,710,21,3.48,1.11,3
687,1082,2156,710,21,3.88,1.16,4
1303,1082,2156,710,21,2.72,0.82,4
600,1082,2156,710,21,6.93,2.84,3
737,1082,2156,710,21,3.84,1.84,3
1153,1082,2156,710,21,2.08,0.98,4
1070,1082,3269,710,21,14.04,7.02,4
1299,1082,3269,710,21,13.80,4.42,5
1342,1082,3269,710,21,14.92,5.67,4
67,1082,3269,710,21,5.58,2.01,3
452,1082,732,710,21,9.92,4.66,4
429,1082,732,710,21,6.04,2.42,4
912,1082,732,710,21,10.52,4.10,4
608,1082,732,710,21,1.36,0.61,2
691,1082,732,710,21,11.40,3.53,4
442,1082,732,710,21,4.48,1.97,2
492,1082,2155,710,21,7.08,3.54,4
1041,1082,2155,710,21,2.84,0.85,4
951,1082,2155,710,21,5.79,2.08,3
76,1082,2155,710,21,6.76,3.31,4
410,1082,4043,710,21,6.30,2.46,5
1358,1082,4043,710,21,8.40,2.86,4
1215,1082,4043,710,21,5.84,2.28,4
1232,1082,4043,710,21,4.52,2.08,4
1390,1082,2114,710,21,7.64,2.90,4
1100,1082,2114,710,21,2.16,0.80,3
824,1082,2114,710,21,6.33,2.34,3
1240,1082,2114,710,21,9.04,3.80,4
1250,1082,3085,710,21,6.48,2.20,3
374,1082,3085,710,21,5.96,1.91,4
1030,1082,3085,710,21,7.92,3.17,3
208,1082,3085,710,21,7.41,3.63,3
385,1082,3085,710,21,4.68,2.11,3
268,1082,3085,710,21,5.19,2.18,3
618,1082,3085,710,21,5.60,1.68,4
977,1082,8607,710,21,3.04,1.40,4
754,1082,8607,710,21,7.71,3.55,3
278,1082,8607,710,21,13.44,4.17,4
1553,1082,2021,710,21,5.58,2.57,3
998,1082,2021,710,21,3.75,1.43,3
1210,1082,2021,710,21,5.10,1.63,3
788,1082,2021,710,21,2.20,0.81,4
1144,1082,4224,710,21,2.55,0.94,3
988,1082,4224,710,21,10.83,3.47,3
312,1082,4224,710,21,4.26,1.79,2
430,1077,5482,0,21,5.40,2.05,3
819,1077,5482,0,21,11.08,3.77,4
796,1077,5482,0,21,5.28,2.48,4
1279,1077,5482,0,21,8.88,3.11,3
1389,1077,5482,0,21,7.89,3.55,3
1472,1077,5482,0,21,6.60,2.71,3
1164,1077,1353,0,21,6.84,2.12,4
981,1077,1353,0,21,5.08,1.52,4
1531,1077,1353,0,21,1.53,0.64,3
1027,1077,1353,0,21,6.93,3.40,3
152,1077,1353,0,21,8.67,4.07,3
1257,1077,7779,0,21,5.82,2.74,3
1407,1077,7779,0,21,1.89,0.70,3
958,1077,7779,0,21,5.44,1.80,4
1162,1077,7779,0,21,6.36,2.23,4
1378,1077,7779,0,21,3.65,1.57,5
315,1077,7779,0,21,2.88,0.92,3
1118,1077,7779,0,21,8.79,4.22,3
1341,1077,5986,0,21,10.35,5.07,3
1158,1077,5986,0,21,2.64,1.00,2
149,1077,5986,0,21,7.47,2.76,3
59,1077,5986,0,21,2.80,1.20,2
742,1077,5986,0,21,7.41,3.63,3
253,1077,5986,0,21,2.67,1.12,3
575,1077,5986,0,21,11.24,4.61,4
1,1077,9806,0,21,8.55,2.82,3
1309,1077,9806,0,21,6.92,3.18,2
500,1077,9806,0,21,5.32,2.34,2
1370,1077,9806,0,21,7.14,3.21,3
733,1077,9806,0,21,5.85,1.81,3
257,1077,9806,0,21,1.59,0.68,3
128,1077,9806,0,21,2.12,0.89,4
1343,1077,9806,0,21,11.48,4.82,4
1529,1077,7409,0,21,9.81,3.63,3
1373,1077,7409,0,21,7.20,2.30,2
697,1077,7409,0,21,3.99,1.96,3
1167,1077,7409,0,21,4.70,1.79,2
171,1077,7409,0,21,11.80,5.55,4
774,1077,7409,0,21,4.90,1.91,2
1350,1077,7409,0,21,1.84,0.75,2
1508,1077,6726,0,21,14.16,4.67,4
1099,1077,6726,0,21,9.72,4.76,3
283,1077,749,0,21,8.19,2.95,3
100,1077,749,0,21,7.80,2.50,4
649,1077,749,0,21,10.20,3.57,4
560,1077,749,0,21,4.80,2.11,4
1242,1077,749,0,21,7.92,3.17,4
339,1077,749,0,21,2.80,1.01,2
1076,1077,749,0,21,6.48,2.53,2
839,1077,749,0,21,1.98,0.95,3
1146,1077,8438,0,21,7.71,2.93,3
1036,1077,866,0,21,6.42,3.15,3
520,1077,866,0,21,11.20,5.26,4
923,1077,866,0,21,4.32,1.99,3
127,1077,866,0,21,6.96,3.20,4
131,1077,866,0,21,9.60,3.26,4
946,1077,866,0,21,11.40,5.36,4
1198,1077,3784,0,21,13.72,4.39,4
1254,1077,3784,0,21,7.34,2.79,2
278,1077,7476,0,21,10.08,3.83,3
482,1077,7476,0,21,2.19,0.79,3
698,1077,7476,0,21,11.65,4.19,5
1194,1077,7476,0,21,8.43,3.54,3
711,1077,6080,0,21,8.67,2.69,3
328,1077,6080,0,21,3.78,1.70,3
332,1077,6080,0,21,4.42,1.94,2
1148,1077,6080,0,21,8.07,4.04,3
402,1077,4894,0,21,3.39,1.05,3
492,1077,242,0,21,5.31,2.39,3
1374,1077,242,0,21,11.56,4.74,4
286,1077,242,0,21,4.26,1.83,3
1261,1077,242,0,21,2.40,1.10,4
1451,1077,242,0,21,4.86,1.75,3
469,1077,242,0,21,3.87,1.86,3
1226,1077,1217,0,21,8.88,3.29,3
1536,1077,1217,0,21,5.32,1.92,4
1020,1077,1217,0,21,2.04,0.86,4
1010,1077,1217,0,21,10.60,3.71,4
627,1077,1217,0,21,3.40,1.12,2
1143,1077,8061,0,21,3.52,1.27,2
228,1077,8061,0,21,1.64,0.59,2
271,1077,8061,0,21,9.48,4.55,4
554,1077,8061,0,21,9.42,3.96,3
913,1077,3919,0,21,5.34,1.98,3
891,1077,3919,0,21,4.94,2.27,2
1373,1077,3919,0,21,10.80,5.18,3
1196,1077,7308,0,21,5.84,2.92,2
42,1077,7308,0,21,11.28,5.08,4
1217,1077,7308,0,21,5.08,2.44,4
807,1077,7308,0,21,4.23,1.31,3
140,1077,4195,0,21,5.46,1.75,3
489,1077,4195,0,21,9.64,3.28,4
393,1077,875,0,21,3.36,1.51,3
556,1077,875,0,21,13.00,5.72,4
799,1077,875,0,21,5.68,2.78,2
483,1077,875,0,21,7.76,2.79,4
1431,1077,875,0,21,11.28,5.53,4
144,1077,875,0,21,1.02,0.49,2
160,1077,875,0,21,8.52,2.81,4
183,1077,5381,0,21,7.23,2.24,3
869,1077,5381,0,21,6.36,2.16,3
247,1077,5381,0,21,5.34,2.35,3
969,1077,5381,0,21,3.52,1.41,2
1505,1077,5381,0,21,5.50,2.31,2
569,1077,8016,0,21,6.32,2.15,2
1146,1077,8016,0,21,7.71,2.47,3
1389,1077,8016,0,21,7.89,2.52,3
386,1077,8163,0,21,6.69,2.94,3
137,1077,8163,0,21,11.10,3.66,3
655,1077,6726,0,21,9.24,3.79,4
139,1077,6726,0,21,7.16,2.58,4
128,1077,6726,0,21,1.06,0.34,2
445,1077,2156,0,21,10.38,4.36,3
355,1077,2156,0,21,2.43,0.95,3
1037,1077,2156,0,21,1.16,0.55,2
549,1077,2156,0,21,5.04,1.86,3
871,1077,2156,0,21,5.08,1.63,2
1048,1077,2156,0,21,6.63,2.39,3
931,1077,2156,0,21,3.80,1.48,2
1281,1077,2156,0,21,8.31,3.99,3
469,1077,7307,0,21,2.58,0.88,2
1085,1077,7307,0,21,6.72,2.22,3
795,1077,7307,0,21,1.92,0.63,2
519,1077,7307,0,21,11.46,4.47,3
935,1077,7307,0,21,11.20,3.47,4
80,1077,866,0,21,10.89,3.59,3
1521,1077,866,0,21,2.10,1.03,3
313,1077,866,0,21,11.40,4.67,4
409,1077,866,0,21,11.73,3.99,3
852,1077,866,0,21,2.07,0.68,3
1494,1077,866,0,21,6.72,2.55,4
1538,1077,866,0,21,6.80,3.06,2
263,1077,866,0,21,11.40,4.22,3
1446,1077,865,0,21,3.78,1.29,3
517,1077,865,0,21,6.80,3.20,2
920,1077,865,0,21,2.92,1.37,4
537,1077,865,0,21,7.95,2.62,3
128,1077,865,0,21,1.59,0.62,3
943,1077,865,0,21,7.41,2.37,3
25,1077,5324,0,21,3.10,1.40,2
81,1077,5324,0,21,10.65,5.33,5
1057,1077,5324,0,21,5.72,2.06,4
102,1077,5324,0,21,9.80,4.70,4
418,1077,5727,0,21,12.64,5.94,4
874,1077,5727,0,21,6.36,2.23,4
651,1077,5727,0,21,3.20,1.44,4
175,1077,5727,0,21,11.55,4.74,3
1190,1077,5727,0,21,5.20,2.24,4
1261,1077,5727,0,21,1.80,0.83,3
318,1077,5727,0,21,4.94,1.73,2
23,1077,6525,0,21,5.25,2.10,3
67,1077,6525,0,21,7.44,3.50,4
350,1077,6525,0,21,6.52,2.93,4
1059,1077,6525,0,21,6.84,3.01,3
903,1077,6525,0,21,10.08,4.44,4
227,1077,6525,0,21,5.94,2.14,3
283,1077,6525,0,21,8.19,4.01,3
363,1077,4745,0,21,7.28,3.13,4
906,1077,7663,0,21,2.52,0.83,4
191,1077,7663,0,21,14.35,4.59,5
779,1077,7663,0,21,7.24,2.46,4
698,1077,3566,0,21,4.66,2.19,2
1208,1077,3566,0,21,5.74,2.87,2
1237,1077,3566,0,21,8.25,3.22,3
1514,1077,2173,0,21,2.32,0.70,4
1464,1077,2173,0,21,8.88,3.46,3
56,1077,2173,0,21,2.13,0.75,3
1164,1077,2173,0,21,5.13,1.90,3
954,1077,2173,0,21,5.22,2.09,3
1170,1077,2173,0,21,10.60,3.29,4
521,1077,2173,0,21,10.89,5.12,3
1324,1077,2173,0,21,6.62,3.24,2
1045,1077,3056,0,21,14.80,7.10,4
142,1077,3056,0,21,9.28,4.27,4
879,1077,3056,0,21,3.33,1.50,3
1355,1077,4921,0,21,1.26,0.44,2
1184,1077,4921,0,21,11.36,4.66,4
868,1077,4921,0,21,10.74,3.54,3
1525,1077,4921,0,21,11.79,5.42,3
17,1077,9993,0,21,8.97,4.40,3
88,1077,9993,0,21,3.44,1.20,4
704,1077,9993,0,21,4.89,2.25,3
1559,1077,9993,0,21,6.48,2.53,4
105,1077,7585,0,21,11.16,5.02,3
654,1077,7585,0,21,8.68,2.78,4
840,1077,7360,0,21,5.48,2.69,4
1123,1077,7360,0,21,5.88,2.41,3
275,1077,7360,0,21,9.81,3.34,3
119,1077,7360,0,21,6.84,2.26,3
1001,1077,7360,0,21,10.08,3.83,4
1057,1077,7360,0,21,2.86,1.29,2
1294,1077,8163,0,21,6.88,2.20,4
591,1077,8163,0,21,4.68,2.20,4
728,1077,8163,0,21,5.67,2.61,3
1144,1077,8163,0,21,2.55,0.97,3
449,1077,2121,0,21,11.07,4.43,3
1132,1077,2121,0,21,6.64,2.39,4
643,1077,2121,0,21,7.36,2.87,4
965,1077,2121,0,21,4.59,2.20,3
1142,1077,2121,0,21,5.90,2.18,2
487,1077,1219,0,21,5.20,2.18,2
703,1077,1219,0,21,5.94,2.67,2
1449,1077,7676,0,21,2.61,0.94,3
906,1077,7676,0,21,1.89,0.85,3
563,1077,7676,0,21,5.04,2.07,3
1179,1077,7676,0,21,7.89,2.92,3
890,1077,7676,0,21,7.83,3.60,3
613,1077,7676,0,21,3.64,1.27,2
1029,1077,7676,0,21,5.04,1.56,3
1339,1077,7676,0,21,3.93,1.89,3
1455,1077,8520,0,21,7.59,2.66,3
474,1077,8520,0,21,10.56,3.59,3
717,1077,8520,0,21,15.68,6.12,4
401,1077,8520,0,21,2.10,0.97,3
1349,1077,8520,0,21,8.70,3.83,3
1206,1077,8520,0,21,13.72,5.90,4
1222,1077,8520,0,21,4.90,2.11,2
954,1077,4223,0,21,5.22,2.24,3
399,1077,4223,0,21,3.48,1.60,4
921,1077,4223,0,21,4.05,1.42,3
802,1077,310,0,21,11.96,3.83,4
1245,1077,310,0,21,6.96,2.78,3
329,1077,310,0,21,5.22,2.56,3
373,1077,310,0,21,8.28,3.73,3
529,1077,8016,0,21,6.57,2.63,3
918,1077,8016,0,21,11.88,4.16,4
895,1077,8016,0,21,1.95,0.72,3
1378,1077,8016,0,21,2.19,0.88,3
1488,1077,8016,0,21,4.68,2.34,2
13,1077,8016,0,21,10.60,4.45,4
1281,1077,4384,0,21,8.31,2.66,3
1098,1077,4384,0,21,5.56,2.06,4
90,1077,4384,0,21,2.31,0.99,3
1558,1077,4384,0,21,6.48,2.27,3
682,1077,4384,0,21,1.83,0.90,3
133,1077,4748,0,21,2.80,1.12,4
283,1077,4748,0,21,8.19,2.62,3
732,1077,6780,0,21,1.82,0.87,2
1188,1077,6780,0,21,7.16,2.51,4
965,1077,6780,0,21,4.59,1.88,3
489,1077,6780,0,21,9.64,3.86,4
1504,1077,6780,0,21,3.18,1.24,2
17,1077,6780,0,21,8.97,3.50,3
632,1077,6780,0,21,3.32,1.03,4
1487,1077,6780,0,21,1.90,0.82,2
929,1077,5464,0,21,1.06,0.48,2
486,1077,1975,0,21,3.42,1.09,3
343,1077,1975,0,21,4.60,1.47,2
359,1077,1975,0,21,3.96,1.62,3
309,1077,1975,0,21,10.86,4.02,3
459,1077,1975,0,21,1.92,0.75,3
10,1077,1975,0,21,4.26,2.00,3
1220,1077,7676,0,21,3.90,1.21,2
505,1077,7676,0,21,3.34,1.47,2
1094,1077,7676,0,21,15.08,6.33,4
472,1077,7676,0,21,1.64,0.69,2
1193,1077,7676,0,21,2.67,1.31,3
702,1077,3424,0,21,7.68,2.61,2
891,1077,3424,0,21,7.41,2.67,3
1467,1077,3424,0,21,7.76,3.03,2
153,1077,3424,0,21,8.16,3.92,3
1394,1077,3424,0,21,7.59,3.34,3
785,1077,3424,0,21,6.84,3.15,3
641,1077,3424,0,21,7.96,3.90,2
252,1077,2708,0,21,8.13,3.25,3
681,1077,2708,0,21,9.20,4.14,4
126,1077,2708,0,21,6.44,2.06,4
648,1077,2708,0,21,13.60,6.80,5
225,1077,2708,0,21,11.67,5.72,3
348,1077,2708,0,21,3.69,1.81,3
1124,1077,2708,0,21,3.24,1.33,4
510,1077,3396,0,21,1.83,0.77,3
300,1077,3396,0,21,8.82,2.73,3
517,1077,3396,0,21,6.80,3.20,2
1426,1077,3396,0,21,14.96,4.49,4
257,1077,3396,0,21,1.59,0.52,3
137,1077,911,0,21,11.10,4.22,3
980,1077,911,0,21,6.88,2.75,4
391,1077,9301,0,21,3.93,1.26,3
1046,1077,9301,0,21,4.98,1.54,3
225,1077,9301,0,21,7.78,2.88,2
1546,1077,9301,0,21,2.44,1.20,4
1429,1077,9301,0,21,9.60,3.94,4
221,1077,9301,0,21,7.32,2.71,2
730,1077,9301,0,21,6.88,2.89,4
383,1077,4223,0,21,11.00,5.39,4
1464,1077,4223,0,21,11.84,4.26,4
922,1077,4223,0,21,10.36,3.52,4
992,1077,4223,0,21,5.37,1.83,3
855,1077,4960,0,21,9.64,4.24,4
1279,1069,3901,0,21,11.84,3.67,4
1456,1069,3901,0,21,5.49,2.53,3
1340,1069,3901,0,21,10.28,3.29,4
131,1069,3901,0,21,7.20,2.74,3
641,1069,3901,0,21,7.96,2.95,2
466,1069,1059,0,21,10.52,5.05,4
443,1069,1059,0,21,5.32,2.13,4
925,1069,1059,0,21,3.04,1.22,4
622,1069,1059,0,21,2.43,1.12,3
705,1069,1059,0,21,2.64,0.87,3
455,1069,1059,0,21,5.04,2.32,3
602,1069,5475,0,21,4.28,1.54,2
1152,1069,5475,0,21,7.89,2.45,3
1062,1069,5475,0,21,7.14,3.43,3
186,1069,5475,0,21,8.92,3.21,4
1256,1069,5475,0,21,3.66,1.68,3
1345,1069,6216,0,21,14.72,6.92,4
896,1069,6216,0,21,13.40,4.29,5
686,1069,6216,0,21,9.10,4.37,5
902,1069,6216,0,21,3.88,1.16,4
253,1069,6216,0,21,2.67,0.88,3
1056,1069,6216,0,21,5.86,2.52,2
521,1069,2336,0,21,14.52,5.08,4
644,1069,2336,0,21,1.74,0.59,2
1420,1069,2336,0,21,5.19,1.71,3
1064,1069,2336,0,21,1.62,0.63,3
987,1069,2336,0,21,7.77,2.56,3
308,1069,3206,0,21,6.54,2.81,3
1257,1069,3206,0,21,5.82,2.44,3
1527,1069,3206,0,21,10.38,4.88,3
1544,1069,3206,0,21,4.38,1.49,3
435,1069,8180,0,21,8.49,3.40,3
1290,1069,8180,0,21,9.63,4.82,3
1427,1069,8180,0,21,9.81,4.51,3
286,1069,8180,0,21,4.26,1.28,3
595,1069,8180,0,21,4.26,1.45,3
1224,1069,8180,0,21,3.72,1.82,3
69,1069,8180,0,21,6.20,2.79,2
400,1069,9660,0,21,4.29,2.10,3
1375,1069,9660,0,21,4.26,1.45,2
421,1069,9660,0,21,11.80,4.72,4
44,1069,2995,0,21,8.79,2.64,3
154,1069,2995,0,21,5.88,2.12,3
238,1069,2995,0,21,5.91,2.60,3
1546,1069,2995,0,21,1.22,0.52,2
737,1069,2995,0,21,3.84,1.65,3
1192,1069,2995,0,21,2.94,1.00,3
181,1069,3961,0,21,3.72,1.15,4
863,1069,3961,0,21,5.96,2.62,2
374,1069,3961,0,21,4.47,1.92,3
697,1069,3961,0,21,3.99,1.92,3
347,1069,1542,0,21,4.80,1.54,4
73,1069,1542,0,21,9.32,3.17,4
23,1069,1542,0,21,5.25,2.00,3
792,1069,6847,0,21,4.26,1.36,2
249,1069,6847,0,21,6.36,2.42,4
1464,1069,6847,0,21,8.88,3.91,3
522,1069,6847,0,21,4.89,1.81,3
233,1069,6847,0,21,7.38,2.66,3
576,1069,1487,0,21,2.80,1.32,4
898,1069,1487,0,21,6.96,3.27,4
1075,1069,1487,0,21,6.16,1.97,4
959,1069,1487,0,21,4.50,1.71,3
1308,1069,1487,0,21,5.16,1.60,2
260,1069,1487,0,21,5.52,1.66,3
713,1069,5315,0,21,13.84,4.98,4
463,1069,5315,0,21,3.75,1.58,3
1212,1069,5315,0,21,1.06,0.37,2
523,1069,5315,0,21,5.16,1.70,3
361,1069,1976,0,21,4.52,1.63,4
1497,1069,1976,0,21,16.45,5.10,5
62,1069,1976,0,21,11.46,5.27,3
837,1069,1976,0,21,4.86,2.09,3
482,1069,1976,0,21,2.92,0.91,4
405,1069,1976,0,21,14.76,6.05,4
222,1069,1976,0,21,15.80,5.85,4
1430,1069,9235,0,21,13.44,5.24,4
261,1069,9235,0,21,6.76,3.04,2
238,1069,9235,0,21,7.88,3.07,4
13,1069,4796,0,21,7.95,3.34,3
641,1069,4796,0,21,11.94,4.54,3
1045,1069,4796,0,21,14.80,6.81,4
662,1069,4796,0,21,6.90,3.45,3
252,1069,4796,0,21,5.42,2.44,2
1068,1069,4796,0,21,6.33,2.60,3
179,1069,4796,0,21,11.00,4.40,4
244,1069,876,0,21,8.10,3.00,3
1486,1069,876,0,21,7.12,3.28,4
876,1069,876,0,21,5.13,1.80,3
1146,1069,876,0,21,12.85,3.98,5
1163,1069,876,0,21,3.28,1.61,4
1113,1069,876,0,21,2.68,0.99,4
1263,1069,876,0,21,3.32,1.53,4
400,1069,876,0,21,5.72,2.40,4
1293,1069,4748,0,21,2.88,0.92,2
1110,1069,4748,0,21,11.20,3.58,4
102,1069,4748,0,21,7.35,3.16,3
1156,1069,4748,0,21,5.46,1.64,3
281,1069,4748,0,21,7.89,3.87,3
998,1069,8462,0,21,5.00,2.15,4
1148,1069,8462,0,21,8.07,3.39,3
699,1069,8462,0,21,4.26,1.75,3
902,1069,8462,0,21,3.88,1.82,4
1119,1069,8462,0,21,12.68,5.07,4
